cat,loc,time,mean,mode,hdi95.lower,hdi95.upper,hdi90.lower,hdi90.upper,hdi80.lower,hdi80.upper,hdi50.lower,hdi50.upper,q.0%,q.2.5%,q.5%,q.7.5%,q.10%,q.12.5%,q.15%,q.17.5%,q.20%,q.22.5%,q.25%,q.27.5%,q.30%,q.32.5%,q.35%,q.37.5%,q.40%,q.42.5%,q.45%,q.47.5%,q.50%,q.52.5%,q.55%,q.57.5%,q.60%,q.62.5%,q.65%,q.67.5%,q.70%,q.72.5%,q.75%,q.77.5%,q.80%,q.82.5%,q.85%,q.87.5%,q.90%,q.92.5%,q.95%,q.97.5%,q.100%,time_end
medical,16,2020-04-09 17:05:00,3.031527,2.610813,2.483660,3.654391,2.48366,3.43192,2.687737,3.399539,2.814522,3.146413,2.299140,2.488750,2.567016,2.610813,2.686797,2.705371,2.745166,2.775198,2.813048,2.845189,2.864786,2.871411,2.878601,2.900345,2.916936,2.936486,2.951623,2.972398,2.982886,2.999808,3.015968,3.024090,3.042894,3.055133,3.072717,3.089156,3.106988,3.131159,3.146191,3.186158,3.204362,3.218264,3.242967,3.263727,3.316533,3.337307,3.395192,3.433549,3.553666,3.654556,4.090296,2020-04-09 17:05:00
medical,16,2020-04-10 14:55:00,6.644559,6.129782, 3.030939,11.270709,2.607400,9.253441,3.702910,8.681608,4.555221,7.204247, 2.607400, 3.344202, 3.733626, 3.866418, 4.111948, 4.496028, 4.602277, 4.748841, 4.873047, 4.947323, 5.031447, 5.111463, 5.194563, 5.318994, 5.488907, 5.703651, 5.794876, 5.995706, 6.087623, 6.142145, 6.268046, 6.408255, 6.502093, 6.607006, 6.795639, 7.099713, 7.318224, 7.456510, 7.597721, 7.712294, 7.896155, 8.089704, 8.388514, 8.584440, 8.761314, 8.944438, 9.239503,10.172390,10.931726,11.932120,14.381219,2020-04-10 14:55:00
medical,16,2020-04-09 05:20:00,3.926483,3.936521,2.056316,5.673688,2.532718,5.618565,2.651594,5.058993,2.857731,4.158185,1.775324,2.214478,2.446753,2.636496,2.698448,2.858314,2.917916,2.981792,3.046649,3.123353,3.157198,3.263734,3.338623,3.390970,3.451447,3.512897,3.544691,3.621042,3.649820,3.744293,3.791374,3.936517,4.002370,4.035585,4.080658,4.164344,4.265405,4.372841,4.462931,4.527104,4.587115,4.736143,4.862390,4.904408,4.987641,5.055276,5.176677,5.345641,5.607280,6.061173,8.141001,2020-04-09 05:20:00
medical,16,2020-04-09 22:25:00,3.815009,3.452795,2.493098,5.187986,2.590771,4.926824,2.852902,4.646392,3.165375,4.080399,2.350425,2.589411,2.697822,2.782902,2.938670,2.978134,3.033643,3.160619,3.190410,3.253667,3.300032,3.347900,3.393137,3.440688,3.474089,3.488369,3.547775,3.631485,3.659739,3.691656,3.756356,3.822288,3.871242,3.913460,3.957167,4.009050,4.043404,4.079073,4.130373,4.179718,4.258144,4.301931,4.415413,4.474324,4.523077,4.618464,4.735972,4.910301,5.072804,5.335762,6.610199,2020-04-09 22:25:00
medical,16,2020-04-09 17:10:00,3.495593,3.266741,2.869506,4.066144,2.893549,3.934455,3.129052,3.881825,3.233964,3.687669,2.734800,2.893272,2.930047,2.982517,3.129089,3.160215,3.175277,3.198156,3.227198,3.244668,3.266175,3.278982,3.294823,3.317932,3.362817,3.380609,3.407150,3.424545,3.440341,3.479766,3.493680,3.516457,3.545246,3.564225,3.594556,3.630261,3.647525,3.670898,3.687383,3.705918,3.731932,3.748746,3.769270,3.801595,3.822193,3.854173,3.881860,3.933513,4.008021,4.103187,4.281788,2020-04-09 17:10:00
medical,16,2020-04-09 05:50:00,6.201691,6.551483,4.206705,9.724220,4.206705,8.654550,4.685770,7.826869,4.851891,6.449831, 3.244137, 4.089634, 4.343195, 4.628153, 4.795216, 4.856810, 4.905945, 4.968822, 5.038003, 5.126193, 5.259197, 5.327633, 5.384440, 5.440461, 5.526884, 5.582077, 5.697113, 5.779372, 5.866236, 5.924508, 6.006558, 6.109836, 6.215949, 6.293210, 6.398554, 6.495388, 6.527619, 6.585919, 6.725923, 6.805020, 6.868620, 6.987394, 7.201816, 7.365783, 7.565411, 7.811182, 8.071423, 8.581008, 8.836815, 9.487853,10.155166,2020-04-09 05:50:00
medical,16,2020-04-10 15:00:00,7.164318,6.661619, 4.547869,10.880518,4.547869,9.713171,4.821780,8.721926,5.680471,7.473163, 3.234223, 4.566058, 4.846876, 4.974103, 5.270543, 5.470673, 5.623374, 5.713523, 5.782313, 5.925068, 6.024590, 6.133567, 6.207225, 6.244573, 6.419655, 6.524460, 6.588600, 6.661623, 6.741476, 6.797189, 6.945473, 7.089509, 7.144085, 7.183692, 7.282768, 7.335144, 7.432245, 7.532097, 7.729674, 7.808210, 7.939692, 8.239425, 8.505408, 8.598217, 8.821083, 9.171892, 9.332301, 9.721080,10.591472,10.886337,14.171096,2020-04-10 15:00:00
medical,16,2020-04-09 22:35:00,4.114098,4.546713,2.415083,6.005054,2.613793,5.490373,3.195438,5.438362,3.35575,4.54976,1.768592,2.482596,2.610588,2.753565,2.875845,3.118642,3.216775,3.301696,3.379506,3.407030,3.468371,3.522170,3.554450,3.617623,3.666895,3.709568,3.781627,3.810453,3.859169,3.940795,3.996439,4.093017,4.179906,4.235514,4.320452,4.405480,4.463504,4.538429,4.594572,4.624022,4.722866,4.803869,4.846466,4.919984,4.970507,5.107532,5.264457,5.372681,5.482626,6.287076,8.567417,2020-04-09 22:35:00
medical,16,2020-04-09 06:05:00,6.482129,6.315655,3.210509,9.716462,4.226142,9.563847,4.226142,8.577235,4.800439,6.970764, 2.825770, 3.406670, 4.036212, 4.307141, 4.421536, 4.563111, 4.671217, 4.863189, 5.007354, 5.142373, 5.241042, 5.360693, 5.475711, 5.575542, 5.747695, 5.849374, 5.917038, 6.020025, 6.133360, 6.210653, 6.290598, 6.343913, 6.497229, 6.561986, 6.648055, 6.756371, 6.913481, 7.052757, 7.340050, 7.512286, 7.618751, 7.731998, 8.023352, 8.229158, 8.558656, 8.675107, 8.861120, 9.000162, 9.498794,10.085483,11.357978,2020-04-09 06:05:00
medical,16,2020-04-09 17:15:00,3.536487,3.394096,3.051983,4.159037,3.042083,3.943953,3.163108,3.846166,3.367663,3.714254,2.914554,3.051735,3.114823,3.161744,3.192535,3.223502,3.266383,3.292516,3.303298,3.314206,3.345587,3.368426,3.378225,3.392201,3.408230,3.430843,3.453721,3.466624,3.487499,3.505448,3.515634,3.541127,3.561258,3.572237,3.586009,3.598954,3.626237,3.639760,3.659389,3.678470,3.696888,3.714592,3.728553,3.778104,3.815982,3.842950,3.897142,3.947484,4.065989,4.157004,4.347308,2020-04-09 17:15:00
medical,16,2020-04-09 06:15:00,6.647218,6.35814,4.371909,9.386933,4.519181,8.694260,4.933758,8.163097,5.665606,7.214613, 3.460288, 4.479760, 4.618707, 4.987518, 5.047321, 5.261737, 5.340186, 5.442081, 5.538357, 5.717057, 5.763736, 5.809713, 5.876077, 5.963031, 6.018370, 6.116719, 6.251115, 6.311395, 6.358142, 6.419597, 6.551248, 6.646892, 6.718049, 6.789179, 6.889352, 6.970527, 7.041909, 7.095608, 7.176028, 7.272548, 7.399998, 7.547532, 7.640483, 7.759784, 8.005598, 8.193113, 8.484812, 8.663385, 9.068734, 9.394923,12.063366,2020-04-09 06:15:00
medical,16,2020-04-09 17:20:00,3.199623,2.859775,2.604708,3.870063,2.758786,3.861173,2.799742,3.626909,2.945164,3.305968,2.390549,2.586616,2.673769,2.757399,2.815566,2.851394,2.900971,2.945960,2.958476,2.975004,2.982733,3.000332,3.015710,3.031375,3.064804,3.084009,3.104481,3.111401,3.126360,3.146415,3.170149,3.187069,3.214865,3.231536,3.256151,3.277102,3.291974,3.307180,3.341212,3.374937,3.400599,3.446739,3.473803,3.513308,3.548519,3.599678,3.630945,3.714371,3.777290,3.858181,4.170478,2020-04-09 17:20:00
medical,16,2020-04-09 22:40:00,4.097443,3.651569,2.645131,5.854837,2.715367,5.344680,3.005362,4.955563,3.651549,4.651923,2.362265,2.657313,2.855452,3.010596,3.124606,3.226841,3.263131,3.321642,3.399904,3.477303,3.575949,3.624031,3.675764,3.701886,3.740736,3.759408,3.810395,3.852093,3.898144,3.944357,4.059345,4.113512,4.150730,4.203762,4.263115,4.338705,4.407205,4.464395,4.504154,4.549181,4.623145,4.649275,4.699922,4.737979,4.881644,4.956910,5.154625,5.331203,5.523277,5.858076,6.620858,2020-04-09 22:40:00
medical,16,2020-04-10 15:05:00,7.980621,6.197061, 5.163911,10.984438, 5.784573,10.671708,5.784573,9.597753,6.946499,8.861837, 3.964187, 5.306065, 5.797931, 6.011168, 6.134426, 6.265207, 6.405071, 6.526302, 6.661614, 6.823895, 6.943315, 7.035635, 7.106985, 7.184919, 7.260711, 7.342846, 7.412546, 7.528391, 7.609825, 7.641420, 7.738652, 7.860458, 7.990637, 8.107880, 8.155847, 8.350379, 8.513523, 8.650461, 8.703713, 8.773531, 8.854684, 9.216438, 9.299786, 9.442525, 9.646573, 9.825293,10.022091,10.322453,10.847461,11.194807,12.608413,2020-04-10 15:05:00
medical,16,2020-04-09 06:35:00,4.772839,4.248958,2.066958,7.102611,2.585524,6.736911,3.181807,6.342549,3.995962,5.769774,1.814561,2.181770,2.753900,2.983832,3.181338,3.317965,3.396097,3.535858,3.670982,3.705140,3.770964,3.967220,4.015927,4.142214,4.222427,4.268967,4.386925,4.473635,4.513443,4.672426,4.785637,4.869764,4.951478,5.037961,5.104880,5.180289,5.286788,5.379325,5.502873,5.563709,5.660090,5.750540,5.913802,6.083575,6.200680,6.267429,6.339580,6.591688,6.916872,7.227196,8.803267,2020-04-09 06:35:00
medical,16,2020-04-09 17:25:00,3.615369,3.31503,3.030473,4.255332,3.133264,4.174360,3.178386,3.946704,3.449749,3.845943,2.714657,3.027453,3.136570,3.163261,3.214187,3.244720,3.268444,3.313899,3.328436,3.351866,3.405335,3.414705,3.457551,3.477925,3.500265,3.534593,3.556046,3.575299,3.589170,3.599071,3.609746,3.645300,3.660728,3.680102,3.692965,3.710950,3.733192,3.759380,3.785498,3.803798,3.818619,3.831169,3.866177,3.882742,3.908837,3.932682,4.003263,4.053206,4.194429,4.232417,4.754735,2020-04-09 17:25:00
medical,16,2020-04-09 06:55:00,6.715737,6.17803, 3.643861,10.544502,3.643861,9.228375,4.623878,8.893186,4.650601,6.969245, 3.309219, 3.683026, 3.981530, 4.439012, 4.625945, 4.806884, 4.920261, 5.063159, 5.228008, 5.274981, 5.353968, 5.416865, 5.541392, 5.677759, 5.770065, 5.885559, 6.005829, 6.060725, 6.178037, 6.335031, 6.473191, 6.690258, 6.822126, 6.899242, 6.958776, 7.112919, 7.281449, 7.463710, 7.555968, 7.760305, 7.839026, 7.955876, 8.103930, 8.424737, 8.512520, 8.723388, 8.905734, 9.284890,10.266149,10.598401,14.427813,2020-04-09 06:55:00
medical,16,2020-04-09 22:45:00,3.825209,3.727731,2.849714,4.949174,3.017508,4.719046,3.098285,4.505150,3.570304,4.258987,2.230395,2.626764,2.870964,3.066539,3.129406,3.201711,3.265048,3.306065,3.372971,3.401768,3.464111,3.535161,3.571950,3.633288,3.648181,3.705437,3.727735,3.742004,3.766174,3.796538,3.830574,3.858467,3.900194,3.950077,4.006448,4.023426,4.052762,4.074078,4.113033,4.144052,4.171683,4.222998,4.261418,4.342204,4.414097,4.472349,4.583468,4.659448,4.685237,4.781280,5.111992,2020-04-09 22:45:00
medical,16,2020-04-10 15:10:00,5.749552,4.685267,4.021193,7.748209,4.118417,7.182218,4.569866,6.903083,4.780664,6.001473,3.572006,3.910990,4.248698,4.492194,4.659563,4.716251,4.783199,4.839660,4.920389,5.002104,5.050133,5.127479,5.187793,5.246530,5.310164,5.345970,5.423849,5.459034,5.511012,5.571920,5.613292,5.664279,5.775069,5.816466,5.921633,5.988868,6.013488,6.132498,6.216314,6.278263,6.470482,6.584365,6.683120,6.776426,6.854769,6.882021,6.996059,7.083116,7.405656,7.667516,9.747177,2020-04-10 15:10:00
medical,16,2020-04-09 07:15:00,4.450693,5.687309,2.379296,7.582773,2.379296,6.684282,2.619246,5.964477,3.119536,4.972102,1.320968,2.212782,2.520863,2.698661,2.811388,2.874013,2.966283,3.112443,3.215092,3.304324,3.442497,3.607462,3.689210,3.752936,3.804169,3.871924,3.928647,3.984746,4.089049,4.250045,4.308527,4.413094,4.506750,4.602963,4.748337,4.809279,4.887831,4.953195,5.079186,5.322538,5.466444,5.553630,5.598424,5.703822,5.852908,6.011915,6.247756,6.532842,6.848331,7.422324,8.104642,2020-04-09 07:15:00
medical,16,2020-04-09 17:30:00,3.316677,3.057416,2.726114,3.910159,2.919527,3.910159,2.919527,3.663145,2.998673,3.387332,2.533578,2.738295,2.851425,2.928392,2.958985,2.997303,3.013800,3.024960,3.030525,3.057443,3.076871,3.110092,3.143560,3.164757,3.183817,3.201034,3.220659,3.241237,3.265746,3.293164,3.305069,3.322171,3.349063,3.356332,3.374649,3.386336,3.427399,3.456017,3.474261,3.483197,3.521398,3.556051,3.593411,3.611732,3.649558,3.664533,3.720051,3.785689,3.863471,3.910853,4.150464,2020-04-09 17:30:00
medical,16,2020-04-09 22:55:00,3.843928,4.098055,2.560347,5.154249,2.643642,4.838394,2.956344,4.646297,3.284612,4.100927,2.345328,2.678793,2.765561,2.955595,3.018686,3.125005,3.186078,3.255595,3.284080,3.316821,3.359015,3.404667,3.448681,3.471976,3.500154,3.546387,3.570956,3.641979,3.687644,3.728910,3.761585,3.800913,3.857441,3.900547,3.937166,3.977917,4.021196,4.093001,4.099280,4.177117,4.240960,4.311823,4.398751,4.450241,4.517525,4.638763,4.774393,4.846046,5.064555,5.468768,6.413622,2020-04-09 22:55:00
medical,16,2020-04-10 15:20:00,4.888635,4.744152,2.785869,6.848530,3.342060,6.554649,3.736096,6.308759,3.954019,5.295661,2.509541,2.875695,3.350380,3.490934,3.604075,3.760839,3.862011,3.926686,4.007595,4.118807,4.178931,4.241857,4.379329,4.454952,4.481393,4.543925,4.590987,4.637140,4.664380,4.744153,4.776640,4.833900,4.941082,5.018271,5.093767,5.145557,5.214532,5.284421,5.394070,5.502732,5.588021,5.652044,5.737114,5.835279,5.987400,6.102561,6.214499,6.311159,6.568546,7.074840,7.874976,2020-04-10 15:20:00
medical,16,2020-04-09 07:30:00,6.376255,6.432781,3.288260,9.785169,3.288260,8.877821,4.293027,8.740218,4.611093,6.852553, 3.155874, 3.470599, 3.911266, 4.047297, 4.313543, 4.469454, 4.602973, 4.745968, 4.869699, 4.973630, 5.050110, 5.106943, 5.191297, 5.294296, 5.359198, 5.563939, 5.664276, 5.750301, 5.868550, 5.957471, 6.148792, 6.206278, 6.425287, 6.581805, 6.649742, 6.761987, 6.850199, 7.046162, 7.171938, 7.239267, 7.514026, 7.687196, 7.914766, 8.172349, 8.444478, 8.655868, 8.749109, 9.058324, 9.735441,10.089662,13.796802,2020-04-09 07:30:00
medical,16,2020-04-09 17:35:00,3.480729,3.768033,2.865479,4.093217,2.992952,4.053026,3.039458,3.871275,3.226485,3.691924,2.790810,2.892426,2.981908,3.020776,3.046076,3.079691,3.090348,3.140646,3.188200,3.207995,3.229225,3.247532,3.267416,3.296314,3.324045,3.349902,3.377329,3.411832,3.424654,3.449175,3.467696,3.480662,3.532701,3.557413,3.573558,3.587812,3.596918,3.621152,3.658767,3.687319,3.707017,3.752263,3.772242,3.786603,3.828711,3.857687,3.932396,3.994022,4.039864,4.107907,4.609966,2020-04-09 17:35:00
medical,16,2020-04-09 23:00:00,3.959003,3.779279,2.586901,5.234001,2.931364,5.234001,3.019025,4.832759,3.369457,4.301495,1.945454,2.682700,2.839255,2.981366,3.038689,3.122078,3.181218,3.257846,3.302975,3.371823,3.418765,3.526109,3.621463,3.640316,3.667431,3.764916,3.781228,3.796532,3.822887,3.863305,3.909375,3.944008,4.004143,4.041219,4.068928,4.106152,4.171239,4.232270,4.275974,4.308482,4.383915,4.476024,4.572879,4.678754,4.772919,4.805734,4.884995,4.979674,5.186170,5.398353,7.229004,2020-04-09 23:00:00
medical,16,2020-04-10 15:30:00,7.212682,6.641405, 5.321977,10.053439,5.512664,9.280184,5.512664,8.316239,6.152062,7.677766, 4.316929, 5.314278, 5.530899, 5.634654, 5.769186, 5.906933, 5.950060, 6.102022, 6.183808, 6.304378, 6.388551, 6.448344, 6.501959, 6.583573, 6.641951, 6.714555, 6.803645, 6.900065, 6.962972, 7.044248, 7.085768, 7.115919, 7.177185, 7.316763, 7.367370, 7.500962, 7.528550, 7.667778, 7.804985, 7.878828, 7.953911, 7.991109, 8.182937, 8.260611, 8.358891, 8.565483, 8.828549, 9.144527, 9.331579,10.031714,11.065973,2020-04-10 15:30:00
medical,16,2020-04-09 17:40:00,3.445222,3.300201,2.741008,4.147866,2.908771,4.144598,3.034409,3.941028,3.044237,3.532928,2.664866,2.766645,2.854825,2.931013,3.036129,3.049297,3.079756,3.109907,3.141731,3.149349,3.170362,3.192817,3.217250,3.246894,3.258721,3.265424,3.291096,3.300235,3.333195,3.369811,3.381318,3.411693,3.457964,3.500750,3.530466,3.546533,3.596516,3.634552,3.674831,3.681706,3.702909,3.727064,3.758889,3.817521,3.870043,3.916108,3.942706,4.018866,4.103285,4.217160,4.425071,2020-04-09 17:40:00
medical,16,2020-04-09 23:05:00,3.984915,3.828226,2.803526,5.473412,2.803526,4.891808,3.186655,4.665183,3.318305,4.116215,2.658490,2.818229,3.040404,3.140889,3.233810,3.296531,3.334225,3.385019,3.444298,3.493344,3.524571,3.580825,3.609803,3.646598,3.678013,3.723237,3.783662,3.821194,3.861426,3.875960,3.926923,3.964197,3.996233,4.022015,4.053703,4.104848,4.136739,4.212000,4.277105,4.303711,4.345282,4.414378,4.462026,4.494565,4.555271,4.656822,4.754530,4.917067,5.233475,5.726282,6.186553,2020-04-09 23:05:00
medical,16,2020-04-10 15:45:00,7.604778,7.385394,4.950055,9.879603,5.526655,9.652114,5.901494,9.090168,6.714100,8.235807, 4.416096, 5.393659, 5.582875, 5.724078, 5.921370, 6.066970, 6.183187, 6.320643, 6.424859, 6.656548, 6.756449, 6.801483, 6.888948, 6.976982, 7.048832, 7.104268, 7.297661, 7.360722, 7.417701, 7.478395, 7.592929, 7.709634, 7.740539, 7.850882, 7.888982, 7.984395, 8.069308, 8.124401, 8.200811, 8.222599, 8.316970, 8.426350, 8.585482, 8.623033, 8.820944, 9.049010, 9.278241, 9.537100, 9.729561,10.691630,11.937381,2020-04-10 15:45:00
medical,16,2020-04-09 23:10:00,3.614834,2.996887,2.377984,4.949646,2.472903,4.557451,2.657405,4.238568,2.996869,3.820399,1.871039,2.471251,2.596482,2.713083,2.795797,2.957412,3.001424,3.024820,3.054711,3.085643,3.113901,3.161716,3.244110,3.277732,3.354458,3.418790,3.451238,3.496666,3.546373,3.584777,3.631684,3.664997,3.716023,3.744806,3.776879,3.808305,3.833283,3.873287,3.932793,3.946590,3.957806,4.013844,4.079256,4.139776,4.219875,4.299357,4.479086,4.556888,4.734694,5.012787,5.649288,2020-04-09 23:10:00
medical,16,2020-04-09 17:45:00,3.425684,3.425556,2.809053,4.118108,2.831524,3.928691,2.960867,3.792545,3.211408,3.635018,2.612563,2.780079,2.866287,2.959693,3.016786,3.050660,3.090656,3.127843,3.152561,3.179681,3.208927,3.239222,3.247152,3.280907,3.305211,3.327654,3.350795,3.359959,3.381833,3.390784,3.418609,3.444490,3.457081,3.469860,3.491761,3.509824,3.540446,3.553960,3.593436,3.617652,3.634842,3.665615,3.703503,3.728020,3.760976,3.791001,3.866702,3.910816,3.983029,4.100216,4.469678,2020-04-09 17:45:00
medical,16,2020-04-10 15:55:00,7.39159,8.604641,5.043893,9.715172,5.123555,9.314807,6.244996,9.618383,6.254627,7.918738, 4.676640, 5.053764, 5.286098, 5.510742, 5.624617, 5.829990, 6.157563, 6.268218, 6.354796, 6.437519, 6.573476, 6.618680, 6.675452, 6.729933, 6.821197, 6.875730, 6.933460, 6.987995, 7.093893, 7.208505, 7.284091, 7.357666, 7.430789, 7.513617, 7.604171, 7.723435, 7.905980, 7.964619, 8.140555, 8.233500, 8.298811, 8.418353, 8.479914, 8.585165, 8.708792, 8.993778, 9.144292, 9.276830, 9.563831, 9.723412,11.669923,2020-04-10 15:55:00
medical,16,2020-04-09 17:50:00,3.639945,3.679567,3.034346,4.603510,3.034346,4.282673,3.180946,4.133164,3.321474,3.762672,2.220550,2.875418,3.067651,3.104254,3.180739,3.211957,3.299215,3.323014,3.341391,3.367499,3.390318,3.437569,3.452776,3.472606,3.493097,3.517699,3.530250,3.556989,3.569900,3.590661,3.604631,3.632046,3.647372,3.668828,3.682700,3.705154,3.740374,3.779100,3.806523,3.849639,3.901680,3.922775,3.955664,3.991459,4.050642,4.089790,4.131837,4.184012,4.348916,4.469201,4.938863,2020-04-09 17:50:00
medical,16,2020-04-09 23:20:00,3.859158,3.495701,2.518724,5.666133,2.499115,5.229628,2.590644,4.688911,2.830264,3.948564,2.231339,2.577410,2.692095,2.784844,2.846888,2.884425,2.920463,3.000781,3.039558,3.098744,3.173076,3.220440,3.254351,3.323667,3.378683,3.456023,3.478356,3.524407,3.589321,3.619957,3.728360,3.803151,3.848681,3.918179,3.985821,4.050115,4.119750,4.175680,4.225781,4.339289,4.379789,4.465730,4.534665,4.680423,4.815454,5.042584,5.186030,5.321265,5.458924,5.776938,6.665569,2020-04-09 23:20:00
medical,16,2020-04-10 16:00:00,5.733958,4.939584,3.811301,7.946334,3.908286,7.152105,4.514783,7.079391,4.704959,6.155728,3.089604,3.907410,4.119928,4.243131,4.366063,4.533294,4.598560,4.687570,4.779751,4.884845,4.930308,4.979160,5.111156,5.235239,5.275605,5.335371,5.417985,5.487446,5.570808,5.628753,5.667419,5.761006,5.832447,5.884502,5.925611,5.996760,6.075229,6.142191,6.262678,6.337582,6.403680,6.453490,6.583946,6.729028,6.790037,6.980341,7.041060,7.140079,7.491037,8.166996,9.597593,2020-04-10 16:00:00
medical,16,2020-04-09 17:55:00,3.524834,3.24109,2.814311,4.218116,2.997549,4.198982,3.068516,4.064945,3.172608,3.645846,2.668740,2.860080,2.974910,3.007452,3.048578,3.110464,3.146209,3.175532,3.204579,3.222691,3.247718,3.264806,3.300673,3.335487,3.350747,3.366908,3.377513,3.393444,3.399482,3.436603,3.463859,3.490272,3.513920,3.556090,3.569380,3.592001,3.636072,3.671478,3.744132,3.799119,3.820829,3.846185,3.882717,3.945548,3.989129,4.019856,4.049776,4.110218,4.172677,4.277720,4.606440,2020-04-09 17:55:00
medical,16,2020-04-09 23:25:00,4.074239,3.628074,2.326053,5.853564,2.675224,5.632536,2.935529,5.104004,2.935529,4.087546,2.088659,2.520051,2.780756,2.939141,2.974623,3.089976,3.142639,3.202704,3.259450,3.312317,3.361578,3.412261,3.449858,3.526540,3.582472,3.618199,3.693331,3.739972,3.784873,3.838939,3.919289,3.975949,4.039046,4.093337,4.193585,4.352436,4.438500,4.491954,4.552060,4.676423,4.767742,4.867409,4.942654,5.016072,5.052000,5.105519,5.327194,5.591280,5.758103,6.008506,7.659780,2020-04-09 23:25:00
medical,16,2020-04-09 18:00:00,3.353737,3.397356,2.737607,4.003662,2.737607,3.804518,2.969902,3.777416,3.232441,3.657351,2.615700,2.759130,2.802027,2.877577,2.945795,2.989812,3.010810,3.035429,3.054119,3.094085,3.116451,3.138561,3.161389,3.195972,3.228455,3.248677,3.264167,3.282354,3.310599,3.318576,3.338266,3.364901,3.382995,3.399536,3.412367,3.427791,3.450871,3.479210,3.498634,3.524080,3.560884,3.583384,3.613499,3.639672,3.654858,3.728828,3.762112,3.854577,3.928034,4.031936,4.507336,2020-04-09 18:00:00
medical,16,2020-04-10 16:15:00,4.470491,3.141136,2.772948,6.340551,2.772948,5.862191,3.374910,5.888962,3.578405,4.839999,2.238399,2.788262,2.977181,3.063032,3.224271,3.389133,3.472984,3.607794,3.636776,3.661221,3.761418,3.812311,3.820410,3.848643,3.948417,4.009077,4.093575,4.154581,4.212800,4.308228,4.383447,4.461273,4.535207,4.599825,4.655884,4.725922,4.792789,4.880742,4.945080,4.993440,5.047139,5.172195,5.285300,5.427885,5.606141,5.697683,5.783846,5.945335,6.106252,6.507367,8.560384,2020-04-10 16:15:00
medical,16,2020-04-09 23:30:00,4.042895,4.501754,2.618408,5.818488,2.697342,5.345504,2.837607,4.950254,3.276445,4.265870,2.413765,2.696653,2.808075,2.913966,3.037836,3.142812,3.226093,3.316124,3.364992,3.390333,3.430904,3.476769,3.542653,3.586300,3.607483,3.662459,3.719753,3.771065,3.814354,3.865176,3.933449,3.996563,4.025930,4.072038,4.118022,4.200431,4.234651,4.329464,4.400364,4.467326,4.524046,4.668007,4.730741,4.831383,4.937851,5.062964,5.299283,5.341735,5.584322,5.992858,7.107927,2020-04-09 23:30:00
